crown_ids	AC	LI	OT	PI	QU	
274	0.0013557512460133931	5.0082196167063156e-05	0.00014981586715905363	0.922934266171152	0.07551008451950857	
119	3.27665978508413e-05	3.9720534477167794e-11	2.9538780153968786e-10	0.15018750832870206	0.8497797247383387	
13	9.603503242293062e-07	1.7622109900812732e-10	8.33770255375686e-11	0.9999456946713643	5.334471871333528e-05	
25	2.5944816007902717e-08	3.556809336495056e-08	4.1235530966767146e-10	0.9998426547138812	0.00015728336085405384	
606	0.0005961376405226071	0.0007454414551238877	2.7723664804382262e-05	0.010670098306341552	0.9879605989332075	
478	0.0021180354464743634	3.3174728603505605e-08	5.500066351861737e-08	0.957313010266127	0.04056886611200644	
281	3.1130644288975424e-05	0.0003850953895886442	2.065499386733866e-06	0.00025640019201227365	0.9993253082747233	
164	0.00018919634693033983	9.70257456504254e-10	2.4246955706393884e-05	0.0003360889960242542	0.9994504667310815	
554	2.281161491937695e-09	3.177324189620386e-05	0.9999635081565774	4.578022351353239e-06	1.3829801335442292e-07	
16	0.0007299038195914469	0.0004029126786327039	5.880131046498831e-06	0.6298394914786581	0.3690218118920712	
401	0.00024286730381800178	0.971403902924466	0.0011607075296448726	0.00024115059388424685	0.026951371648186926	
531	5.534802289370472e-05	0.0002851637870176211	4.439727550269193e-05	0.4731737917308439	0.526441299183742	
476	0.0015252311514334527	0.0011689275221278906	2.0063115061449295e-07	0.0014384147814875071	0.9958672259138005	
377	0.0007467983631824466	0.00011101833316626938	0.0003725973498896676	0.6277014395303158	0.3710681464234459	
162	3.894817482612278e-07	8.348692618159029e-07	3.2035444155623854e-07	0.999987068712659	1.1386581889448783e-05	
384	0.00019790764007929955	0.0010459135933793956	9.969432265305315e-07	0.0021144191092261648	0.9966407627140885	
351	7.307726747621037e-07	6.988717295155052e-06	8.424122233101699e-10	0.9831832305113197	0.016809049156298144	
4	0.0009137056214927986	1.4098098258931858e-09	8.209161901048067e-09	0.9978884411382644	0.0011978436212709601	
78	5.062847959251452e-06	2.176423058311299e-05	2.45084065722763e-08	0.985594119353412	0.014379029059639023	
490	0.00045617926229738544	2.440311147157507e-06	2.341143360720036e-05	0.0021617419123714753	0.9973562270805767	
29	0.00035109724197303176	7.007650268419889e-13	1.091775606641188e-11	0.9944065337718107	0.005242368974597942	
135	1.847143790521775e-07	4.400574087665677e-09	4.499105946688975e-09	0.9999920401570465	7.766228894581625e-06	
173	0.0002224369923062369	2.766216833098309e-05	8.720458212346754e-06	0.9997211565948676	2.002378628293071e-05	
559	9.308956909977678e-06	3.9002032866217855e-05	1.1951266548718549e-05	0.9957083142602271	0.0042314234834479785	
379	2.9561954396648802e-05	1.0668752181136047e-08	3.387371114540726e-08	0.00029057414198132686	0.9996798193611587	
29	3.6550529610757036e-07	4.273125321266019e-07	1.0185781515632607e-07	0.9999924072766917	6.698047665127573e-06	
258	0.027082116238813805	0.004312939779945066	6.800573962959152e-05	0.8311430628726726	0.13739387536893913	
232	3.736529819202987e-08	9.75839556626493e-07	9.69804943569583e-09	3.668472219076419e-07	0.9999986102498738	
598	5.791255369186739e-05	3.466632765477124e-05	2.1276385883444453e-07	0.9524628070686061	0.04744440128618847	
40	0.9902268557072685	0.00958789152999829	0.00010400767147437076	5.938332479311202e-05	2.18617664657985e-05	
283	0.00010694416234182268	1.2465039878487607e-06	3.7169841232562036e-07	0.9984609488820168	0.001430488753241129	
586	9.430324744155188e-06	6.013707923568668e-07	8.560615416891043e-07	0.9998367092453722	0.00015240299754958265	
13	5.825797113684654e-07	3.0191766052591336e-07	3.561368675026326e-08	0.9999915948198755	7.4850690657635465e-06	
205	0.0002470133072855328	2.9749059444004207e-07	1.3761268234727492e-06	0.9903035571300678	0.009447755945228816	
16	0.05441782491414931	2.70951453723549e-06	6.246333036943929e-05	0.8408347315018047	0.1046822707391394	
100	1.203708858692788e-05	3.502621677176011e-05	3.3361916566641596e-07	0.9998279029252635	0.00012470015021229334	
46	0.00017531856282281192	6.748965043875039e-05	6.254515979268482e-06	0.9982516531615392	0.0014992841092202084	
366	1.0036222433816202e-08	5.805600500682744e-08	1.2384679367724562e-10	0.9996421890418653	0.0003577427420604671	
335	4.358627661285198e-08	1.0246615164135407e-07	2.50715572267828e-09	0.9999837784464631	1.6072993952919002e-05	
420	1.6725326293455276e-06	1.0374815870301019e-10	3.9930764239227696e-11	0.9999664076141236	3.1919709568114705e-05	
181	2.3097809898083665e-07	1.3538155376537415e-06	1.9588648296151193e-06	0.9997969516227877	0.00019950471874588538	
283	2.2412548543603162e-08	5.667989389699541e-08	6.2504322506157005e-09	0.9999719228407299	2.7991816395537436e-05	
199	6.869401298907976e-06	5.266522764643066e-06	1.6957015746628237e-06	0.9966877170080338	0.0032984513663279653	
377	0.0009722858250881414	0.00013667593806924248	9.616209388363473e-05	0.9431661041472008	0.055628771995758185	
18	4.089250061042603e-06	2.1067080948589134e-06	3.256787629325401e-08	4.518928458656164e-05	0.9999485821893813	
142	2.557106029810804e-08	1.6438022321130352e-08	1.2985772520838736e-08	0.9942642929257999	0.0057356520793450565	
475	3.192079196832537e-05	1.5797351077533976e-05	3.0662581578010153e-06	0.9842302342100673	0.015718981388729174	
20	2.2565342194515543e-05	8.843326803704313e-06	7.3081927561539345e-09	0.4513287110942604	0.5486398729285485	
258	0.0023758874268783124	0.004144461664311265	0.0005170681874961504	0.9859512626121195	0.007011320109194872	
361	3.1976477369737605e-05	2.7380101181210395e-05	5.534286921961224e-07	0.9766207694115011	0.023319320581255822	
133	3.557893857346946e-05	6.887957577990616e-06	6.8022398096281805e-06	0.9970062357804087	0.002944495083630312	
398	1.3721612533735755e-06	2.4941833002462043e-06	6.809890229656453e-10	0.9556947327156734	0.04430140025878392	
114	0.00014944133722478192	3.058140266846839e-05	5.160234687906354e-05	0.9691466512288247	0.030621723684402823	
24	4.965561534204216e-07	5.116495694063774e-06	2.374809000732796e-08	0.0022247478861823263	0.9977696153138802	
587	9.530289793718171e-07	7.104284598917478e-07	1.7821919434736787e-10	0.005191651775780963	0.9948066845885606	
194	0.00011829588148925745	1.579852284986198e-05	2.650461159349667e-05	0.908467736423336	0.09137166456073144	
31	6.702541827811613e-06	1.2361172600652916e-05	1.3468434579866464e-07	1.5920878454237432e-07	0.9999806423924413	
561	0.00015249943217271564	7.686442640401342e-05	2.5977735188881526e-05	0.9996531252857154	9.153312051916957e-05	
4	9.147613468939086e-05	7.2587655445787634e-06	8.045043931677093e-06	0.9997449813251258	0.0001482387307086751	
415	2.7191887007212835e-05	2.1764148020171106e-06	2.884869897784025e-06	0.9986830848592207	0.0012846619690720434	
171	0.0007284572865313665	1.3440675493823115e-05	9.82124506596179e-05	0.008259066937862401	0.9909008226494529	
225	0.01987071263202384	0.022686875419411168	0.7172472681245415	7.902409659635713e-05	0.24011611972742714	
451	0.0001123742546923331	4.087394055500092e-05	6.0119828693794445e-05	0.9989020869783689	0.0008845449976899926	
602	0.00018813630934114796	4.625984604674236e-05	2.007922745284164e-05	0.9045738944176808	0.09517163019947845	
20	0.0013166683354417352	0.00038956564734143385	8.140757273945751e-07	0.2079091249197032	0.7903838270217861	
472	0.011812929658207403	1.5465846071203422e-16	1.8555601237307063e-13	0.629211300214131	0.35897577012747584	
554	1.1953983750757749e-05	0.00043658707075612665	0.9995104799910138	2.6298477414170047e-05	1.468047706517784e-05	
401	0.007143755801461507	0.8972043760097907	0.09159118928622573	6.865892174277471e-05	0.003992019980779289	
242	4.835158034632047e-09	1.8726513786205227e-16	1.871083602539142e-16	0.9999995728964314	4.222684102661955e-07	
402	7.240969742738005e-08	6.689927867819863e-07	5.546891044870878e-11	0.007434370536634902	0.9925648880054119	
561	5.138415292317554e-05	4.996717527148264e-05	5.309666977081694e-05	0.9998283046654998	1.724733653464176e-05	
162	1.5660081655455858e-06	1.3337228473198742e-06	2.752260527406618e-06	0.9999371452151987	5.7202793261050684e-05	
206	0.0005375869605438085	6.747521562540709e-09	1.4717092757731233e-06	0.032091756125936774	0.9673691784567221	
194	7.013684018347294e-06	5.419731995672782e-05	5.006254166037202e-08	0.9944619436033706	0.005476795330112868	
266	1.1794039835833506e-05	0.0006248279842783398	3.4469067956562557e-09	0.18508133006206018	0.8142820444669189	
256	2.8161847788364157e-06	7.532753451784422e-07	2.2329347510224343e-06	2.2383020744577394e-05	0.9999718145843803	
518	2.4791021300094194e-06	4.81854672357371e-06	1.2842033135460845e-05	0.9997767446937031	0.00020311562430775894	
119	0.0003203398973451093	0.00011909182263681005	0.0007803912191503041	0.005470827407006223	0.9933093496538614	
587	8.116910710883066e-07	2.9584008097142845e-06	9.259175846558077e-11	0.0006384602080152642	0.9993577696075122	
24	0.0019903327593545923	5.056388102043591e-05	0.010389275253855492	0.23672057675785962	0.7508492513479098	
283	1.3580567339541766e-07	2.765527980508457e-07	4.008577645735726e-08	0.999952501149319	4.7046406432956724e-05	
283	3.3653085914419777e-06	2.13173529202235e-07	5.046713480521307e-08	0.9999410990116392	5.527203910534428e-05	
174	0.00021996428942238039	4.526215170334775e-06	9.193606555382184e-06	0.2666265338384397	0.7331397820504122	
188	4.4270627782708116e-07	3.7450752019026628e-06	5.497985985949313e-09	0.9973579557273429	0.0026378509931913635	
423	8.879412067121962e-06	5.236204010781542e-06	7.846206180604997e-07	0.9964355823019758	0.0035495174613284232	
465	0.00014069280637072552	3.2018794238982956e-07	1.7133543252090295e-06	0.9914213758675836	0.008435897783778186	
232	6.218477256346378e-08	4.200278845444439e-06	1.4265673892659216e-08	8.413802323730044e-06	0.9999873094683844	
265	7.254086310160479e-05	0.0002341553163218697	3.0487609398542477e-07	0.012663797890990983	0.9870292010534916	
266	2.750392910104046e-05	1.2068279728522274e-05	4.765397870794406e-10	0.01252083007476482	0.9874395972398659	
303	2.7616698702554714e-05	1.4930154616613406e-05	4.820740805879535e-06	0.9916033569629699	0.00834927544290503	
72	1.5897872540619049e-07	5.042791806532983e-07	6.931365282645986e-07	0.999409626702304	0.0005890169032614494	
400	1.9550275713749748e-05	6.007968534698428e-07	0.00011998319116817426	0.9998598621376271	3.598637584694977e-09	
158	1.9421543948125153e-06	6.290581477208135e-07	3.8526735602119483e-07	0.9972270380784807	0.002770005441620765	
559	2.4096628820320312e-05	2.6255474097817826e-05	4.306023912527583e-05	0.996811613315717	0.003094974342239691	
391	0.0002737748424479818	8.463433873393064e-06	8.339043680215934e-05	0.9601534150945401	0.039480956192336256	
419	3.011856648162131e-08	1.0551952359917966e-09	3.2788919133320044e-10	0.9999558951987855	4.407329956359578e-05	
235	0.981551281938456	0.017998929308952884	0.0001835879974204518	1.8248856322146888e-05	0.00024795189884841546	
602	2.4083154171234908e-05	4.510239262583837e-05	9.958286063942505e-07	0.6102673388341917	0.38966247979040486	
424	0.0027336430726390706	0.0004694531647507008	2.3558365643132378e-07	0.9572254008907501	0.03957126728820359	
316	7.496666372671362e-06	4.029090766715987e-06	7.937516114888751e-07	0.894941804813113	0.10504587567813596	
188	2.0641414367705318e-07	4.4904850181602035e-07	8.785371631031634e-09	0.9992931757092536	0.000706160042729351	
205	7.603941982909155e-07	1.7845337774032813e-06	2.3853989542658565e-07	0.9998470936965561	0.0001501228355728199	
338	2.77251440563096e-05	4.759085420296599e-05	1.4293064671274154e-06	0.9654389702853905	0.0344842844098831	
72	0.0019882634435815175	1.2886101648506831e-11	4.39294100357164e-10	0.9894752717014466	0.008536464402791577	
402	1.997022293910311e-08	6.52662594040571e-08	2.602550156098845e-10	0.9999951068735786	4.8076296839392364e-06	
564	0.9741592984607857	0.0002252570472899292	0.002549867358045689	8.003660901924108e-07	0.02306477676778849	
13	5.119803779793828e-08	7.468688379788244e-08	1.333486599859801e-08	0.9999981749249554	1.6858552570823916e-06	
44	1.3123214328999534e-07	2.6263517388745176e-07	1.6427041212397922e-07	0.9926025643792347	0.007396877483036055	
241	1.250563859755013e-11	1.4306627787928781e-10	7.298256392099622e-11	0.9999986809033446	1.3188681009602703e-06	
291	2.971256266304862e-06	4.8766478924560134e-06	8.518678247442807e-08	0.9975536750072151	0.002438391901843644	
153	2.5207920012463314e-09	2.6175358135759787e-07	1.9327590048482035e-09	0.9999338542330585	6.587955980907962e-05	
183	9.257922511783915e-05	1.11918430263399e-05	1.7052865049044232e-05	0.9988108402948457	0.0010683357719611802	
482	0.9537030728324132	0.031877544305957094	0.008311688456357881	0.0018708593051397083	0.004236835100132341	
378	0.0006376885930642628	1.869038071515367e-05	1.456156246892443e-06	0.40679419985675247	0.5925479650132213	
216	2.4030640853210212e-05	9.66997346359595e-07	1.3713346257071002e-07	0.9968219537358268	0.0031529114925110267	
403	5.116574375737038e-06	8.537501229687616e-06	3.493707278395435e-08	0.9749885328087039	0.024997778178617765	
283	1.0116832002824354e-07	2.2586220209967688e-07	3.616039801780784e-09	0.9999414510801398	5.821827329842183e-05	
9	0.0011486963284941339	8.339439890627618e-08	0.0002182552588028805	0.028557494387847854	0.9700754706304562	
415	2.0849214174945408e-05	2.2258208490916378e-07	1.0821698259182137e-06	0.9737731761271976	0.0262046699067165	
382	0.0016666640831247087	1.1329888200283187e-08	1.1377381548248507e-06	0.02544005701424109	0.9728921298345912	
133	5.2722257950596167e-05	6.095493500100722e-06	2.250615273253798e-07	0.9987549653599685	0.0011859918270535578	
508	1.9899028052309225e-05	6.594019434100377e-06	6.545070946695902e-08	0.991299073003458	0.008674368498346073	
231	4.195215309193685e-07	3.068337539589319e-07	1.3021209849353662e-09	0.961955910915924	0.03804336142667011	
283	8.274147271115793e-07	2.6794076175451946e-06	2.8835037238820715e-07	0.9994965128440051	0.0004996919832776747	
245	0.00020102567637446083	2.2363936325663574e-07	2.559871773004111e-06	0.000137856519512993	0.9996583342929762	
373	0.040982071131208525	0.957296937079359	0.001449090323011832	2.597929680255844e-07	0.00027164167345258085	
194	4.716194237930773e-05	2.858702667787094e-05	1.854648349946861e-06	0.9971521610010421	0.0027702353815508246	
133	1.1766130033206949e-05	1.4534961783719451e-05	1.5612990019169156e-05	0.9967729509050295	0.003185135013134531	
602	6.370628479188843e-05	6.262277141868402e-05	5.601747936073623e-06	0.9886335387681229	0.011234530427730496	
451	4.9931345274983036e-05	3.255154993394957e-05	3.486106372194464e-05	0.999333647273506	0.0005490087675631615	
265	1.2436715430306007e-05	6.179579249519384e-06	3.4493313481706936e-08	0.012155549376947697	0.9878257998350589	
602	2.8880941976326935e-08	4.5345196375041966e-08	4.3338843705496505e-10	0.9973778998879032	0.0026220254525701225	
266	0.011429394696758863	0.012313380987440142	2.779989483843502e-06	0.0030277542675172992	0.9732266900587997	
546	0.43487862605719435	2.205119758747044e-06	3.3776301281437166e-05	0.18308665365922627	0.38199873886253916	
53	0.001326274314829244	2.0517444123635268e-05	0.0006927701077696456	0.9344803431184455	0.06348009501483202	
262	0.09268018255188964	1.6133954698372591e-07	8.208759456779269e-06	0.17826233705910519	0.7290491102900014	
54	1.7582129162128744e-07	2.439330233232251e-07	2.1855830024724395e-09	0.9998684667130128	0.00013111134708938452	
206	0.0013320425274034409	1.3139064007153828e-16	6.932956950307396e-13	0.08251910424745308	0.9161488532244499	
492	7.990120407456285e-05	1.0292090501120906e-05	9.06890191013278e-06	0.9973590512476614	0.002541686555852772	
274	0.00010553769715945643	0.00014496697235996978	2.694402950840434e-05	0.9464749195347784	0.053247631766193855	
392	4.83077587718003e-06	0.00015499183909847502	8.28379193002267e-05	0.9676124777314785	0.03214486173424545	
382	0.00016125304234838888	0.003406927672774504	9.285938619247208e-07	0.0035775215513581564	0.992853369139657	
554	1.8153534576426442e-06	0.00011948211854455002	0.999869071253492	7.809641994171934e-06	1.8216325118691891e-06	
490	0.0015823754189742286	1.7789658300328513e-07	3.510408059831729e-05	0.005883938596261123	0.9924984040075833	
495	0.0002972449230818604	9.57381878184459e-06	0.00010519240718671605	0.9827965862971852	0.01679140255376414	
281	0.00014378740270127295	0.00011378657508133113	7.949929491177022e-05	0.000385195529810155	0.9992777311974955	
271	9.593035474739836e-06	5.928112912214565e-06	2.8723657487063646e-06	0.9963992272843539	0.003582379201510511	
182	0.0015625652856784765	0.002069487330696455	1.7804268402778358e-06	0.7952944813463619	0.20107168561042274	
378	1.4682584286665284e-05	1.036371034681349e-05	4.046174633413035e-09	0.00019262867462167412	0.9997823209845702	
57	1.4678396045964366e-07	1.7313701226544338e-07	3.982426008686508e-08	0.9999857077273331	1.3932527434192128e-05	
31	3.3200656258592064e-06	2.4502520157136805e-05	2.648803834760717e-08	1.787964464848623e-07	0.9999719721297321	
242	2.470137596864627e-12	3.249613138892015e-12	7.354987641942783e-13	0.9999999969718476	3.0216971988633777e-09	
401	0.013607741697283751	0.8484087159291961	0.04313221420569325	0.0002454839948676863	0.09460584417295924	
475	1.1192393430371629e-05	8.018742390796895e-06	1.2386686036629744e-06	0.9931036193484778	0.006875930847097391	
111	1.749544985851928e-06	4.623845123513232e-07	4.377017414674522e-10	0.9781755805762407	0.021822207056559444	
393	3.240885722988114e-05	9.852943745090233e-15	3.7345541696103864e-11	0.0044971021515435175	0.9954704889538711	
324	1.4020824834534445e-05	1.6377200297859762e-05	2.8370805424692347e-07	0.9825422275914123	0.017427090675400977	
427	0.0013684147060545283	5.852675247989228e-05	5.580476810335683e-05	0.995295688349703	0.003221565423659284	
395	6.671904289169256e-06	2.8477712811582422e-05	2.2942131017329393e-07	0.9740497789749245	0.02591484198666467	
561	0.16698507051768816	0.0010209153291143734	0.14510619262406368	0.6701620395377134	0.016725781991420392	
140	0.009176569347216064	0.0009238028296300994	0.00751023084461638	0.04923579358268378	0.9331536033958536	
417	1.330498475870753e-07	1.1598015389420698e-05	4.4636485134295004e-07	0.9984963504327278	0.0014914721371838346	
234	5.650535269536728e-06	5.439714284366784e-07	2.2920764642733763e-06	0.8932374878841609	0.10675402553267668	
295	0.0015596508043834267	6.696089238997361e-05	0.0004909827062136909	0.03512626785327789	0.962756137743735	
231	3.9150198167219335e-06	6.6263274057214135e-06	1.374624681564707e-07	0.9674855318807933	0.03250378930951609	
292	1.6413226170271087e-05	3.267667558639329e-05	4.1173648720085424e-07	0.9681385978220711	0.03181190053968486	
523	0.00034832823074729737	2.3398098782871387e-06	6.783981439360005e-06	0.7814854968320173	0.21815705114591785	
35	2.841928746190685e-05	3.862027220328643e-05	9.758923796922627e-06	0.9849272337482351	0.014995967768302742	
292	3.0285648553304625e-06	4.2925374290173135e-06	4.260479811698769e-07	0.9992141137024749	0.0007781391472595138	
430	0.008171609540847186	0.0004040154950939675	0.0011325450056450157	0.9630898866333639	0.02720194332504993	
398	1.4595143532588518e-05	1.7011417417965353e-05	2.7742446307463842e-08	0.9928468588128702	0.0071215068837328175	
110	0.0009506756312728535	1.3192530867429235e-05	0.0001231329543129819	0.9756627316020671	0.023250267281479647	
245	4.4148016054721244e-05	1.6542377537535303e-09	3.7517094310270684e-08	1.3179264734677351e-05	0.9999426335478786	
446	2.341761108944709e-05	6.694478776871387e-07	3.9949935448905325e-07	0.9996724831983749	0.0003030302433034372	
79	6.762848514164694e-06	7.290747609993822e-06	2.1231428524944635e-09	0.652137404325463	0.34784853995527015	
505	1.4179541771486087e-06	9.755585322539568e-06	4.516531028461371e-05	0.9999212109544042	2.245019581126741e-05	
291	5.63621551033055e-06	7.064236230344228e-06	2.3693122289161005e-07	0.990216137165645	0.009770925451391493	
598	3.618054512845755e-05	2.7246630288676658e-05	1.7221801521085497e-07	0.9189312134802498	0.08100518712631789	
265	0.00012288658376832833	4.092159190632898e-06	0.00016488596066277755	0.0035702751866207474	0.9961378601097576	
315	8.782772885609884e-06	1.799542297584879e-05	7.5789139235032995e-06	0.937731598370966	0.062234044519249056	
172	4.941088646994541e-07	1.0260401893254449e-06	3.7378791623093805e-07	0.9999925841848254	5.521878204497037e-06	
401	0.44578310748238165	0.4122875179289326	9.00845977944057e-05	0.09896155683267761	0.042877733158213735	
164	0.00015290811034604496	7.465865685885934e-10	2.1369501394892153e-05	0.00037239054796016087	0.9994533310937125	
403	1.4026279292245862e-06	1.987025872824668e-06	2.1007607957689066e-09	0.9938826850592457	0.006113923186191465	
128	1.1463196276844877e-05	7.641768040888387e-05	2.1234646354419738e-05	0.9311906003739087	0.06870028410305125	
142	8.490492811046796e-06	2.570269447183978e-08	3.0393099226020766e-06	0.9879433959358376	0.012045048558734258	
141	1.0610398319346552e-06	3.1296844018623167e-06	5.866685334217376e-07	0.9963479870532967	0.003647235553936013	
266	4.783855316203812e-06	0.0011537815899380262	1.9915733647137588e-08	9.571047523903357e-05	0.9987457041637731	
135	8.222774234716884e-09	3.748100030746928e-09	1.0260269689098103e-11	0.9999549437974903	4.504422137513633e-05	
215	2.588873545873546e-05	8.397928940335398e-06	7.071313720515935e-08	0.9964783249793673	0.0034873176430964877	
471	3.170693209343218e-05	2.5322440858092348e-05	1.315578584871564e-06	0.9970048558529652	0.0029367991954984177	
612	1.5322375362252897e-05	3.292734013823478e-05	6.014240250844996e-06	0.9972307776046984	0.002714958439550494	
446	2.2788986857248605e-05	7.770344654911639e-07	3.436266870263646e-05	0.9892044872190401	0.010737584090934487	
121	3.640159026257748e-07	6.625907297803982e-07	4.878883616001846e-07	0.9999859233542386	1.2562150767420813e-05	
554	3.0095685271205096e-08	0.00013245971268559755	0.9998636237481179	3.191525451631402e-06	6.949180595013915e-07	
164	2.2885885499207188e-05	4.732822391773918e-12	2.225587571151759e-07	0.0004027435038130434	0.9995741480471978	
18	6.078342183977912e-06	2.9043053823193342e-05	1.231866843741108e-06	3.4572549968040636e-07	0.9999633010116494	
177	1.6308190170097433e-07	7.172273656338011e-08	9.510293353520058e-08	0.9999568105894355	4.285950299263035e-05	
313	6.607764493491531e-05	0.0009169192339139587	4.824907847170496e-07	0.004708677114497702	0.9943078435158688	
213	0.00028191172386919156	2.0272400086389794e-05	1.0471444936131353e-05	0.9992343061360496	0.000453038295058768	
375	8.877267835172056e-07	1.91361771122077e-06	5.074851195371799e-08	0.9999240561532496	7.309175374381398e-05	
523	0.00014308735846830018	8.544296545861739e-07	4.633444249665353e-05	0.02541933172849778	0.9743903920408827	
213	0.0010690884281977025	5.991896406805411e-10	1.2801219901499686e-09	0.8785481375633862	0.12038277212910427	
31	1.9594833437164695e-06	3.483588629001376e-06	6.760082410794659e-09	1.3261422158200955e-07	0.9999944175537233	
177	3.89283387423404e-07	3.8367547599001555e-07	7.367915572347178e-10	0.9986559440510673	0.0013432822532776377	
398	5.3101533901175374e-08	8.895991725366378e-07	1.2300271790618477e-09	0.999833009906958	0.0001660461623084158	
265	1.2086959101356881e-05	1.4636036039178232e-05	3.391386737226742e-08	0.005370159287255221	0.9946030838037367	
554	0.08025968899582304	0.15495300915295884	0.7509057320177045	3.831261708422841e-05	0.013843257216429304	
531	0.00021998523120117037	0.0001411743810200395	3.20023698838419e-05	0.043434175509496666	0.9561726625083983	
50	0.0014444452419855017	2.480740870446192e-06	0.0002794751552018166	0.9631301089276054	0.0351434899343368	
92	0.07444279511651976	6.0501819037601184e-05	0.033806643899967195	0.057390990079005506	0.83429906908547	
208	3.348723577724018e-09	6.0937835952203795e-09	5.512896957708163e-10	0.998158877130116	0.0018411128760870705	
235	0.9969981327868023	0.0006166489194739102	0.0020448849515634815	3.8176549755269237e-07	0.0003399515766627232	
283	2.289859205508427e-06	3.150377905290012e-06	1.1561681607078463e-07	0.9997600081709472	0.00023443597512593162	
400	6.09066208356178e-06	2.2658863909825244e-07	8.957567727034085e-06	0.9999847246369384	5.446118311042835e-10	
448	0.0004018592224659776	6.095011257106966e-05	0.0001467150270892383	0.00023124323433100188	0.9991592324035428	
31	4.013839750732056e-05	1.0682144501406023e-06	6.480068675370712e-06	3.7464917274485356e-08	0.99995227585445	
404	3.2539276544788138e-06	1.1503872774821667e-06	1.8603897440050426e-07	0.9908105595693256	0.009184850076767923	
21	5.341209475327616e-06	2.5896950628639715e-06	6.815710633025365e-07	0.9999853908562142	5.996668184279187e-06	
490	1.9983885599493063e-05	2.3679197745817572e-05	4.019798671598214e-08	0.0018779521496249702	0.998078344569043	
324	7.712545711557635e-06	2.2651937400432336e-05	5.688668699449769e-08	0.9722752013670197	0.02769437726318138	
476	0.0018276078955692884	0.0013104787328275577	1.8483282902385474e-07	0.00014252180072378738	0.9967192067380503	
417	1.6359569259954012e-06	1.1523381395461877e-05	7.657007213390163e-06	0.9975641732034878	0.0024150104509773227	
281	1.597632106217673e-05	2.020413642212193e-05	3.9840161973173106e-05	4.084239584717064e-05	0.9998831369846954	
235	0.9962602342119143	0.00047850794773731287	0.003238886758252098	1.9904065266058064e-07	2.2172041443689135e-05	
518	1.935576819441618e-09	2.8864921599044724e-08	7.541666799556676e-09	0.9999949720191679	4.989638666915362e-06	
111	3.26259096899537e-07	1.0701111645840206e-07	2.7346022908007718e-08	0.9958370821862561	0.004162457197507593	
395	3.22356090259382e-06	1.7699218980718396e-05	1.16814139765604e-08	0.9344709857551922	0.06550807978351059	
21	2.0875800229622718e-05	4.027148360067575e-06	6.096627092903629e-06	0.999967534689566	1.4657347515801796e-06	
55	1.0529593915353452e-07	1.009169081893081e-06	9.252712149578843e-10	0.999289662729317	0.0007092218803908444	
601	4.860382721250339e-05	2.451018519632275e-05	5.0240157987111515e-06	0.9798040850470381	0.020117776924754374	
45	0.0003094059752976908	4.2131626224545486e-07	5.285590723838082e-07	0.9981174923828848	0.0015721517664827394	
24	4.969077248882882e-07	6.087911879006331e-07	2.3259772860930076e-09	0.0003526588620674963	0.9996462331130423	
367	6.798456829036482e-06	0.00013814767946074825	6.938087302878086e-05	0.9903138834789631	0.009471789511718374	
293	9.491657420072694e-07	1.8021397742003721e-06	2.432445963195294e-07	0.9998989576625711	9.80477873163271e-05	
21	8.507085460540096e-05	3.266981527123497e-05	0.00032723642863329364	0.9994408567685663	0.00011416613292382985	
245	0.06537070499854752	9.332434397308984e-12	2.575555421133566e-09	0.36183400440414165	0.5727952880124229	
68	4.1174252401009415e-07	9.484675994756795e-07	9.996495640646175e-07	0.9996258021345186	0.00037183800579385697	
305	0.0007984325512326814	1.5699881843992073e-08	2.5013853756039778e-05	0.0013618358355898784	0.9978147020595395	
612	0.00014192940421828233	6.202464318392413e-08	5.792389083236604e-08	0.8189096417355008	0.18094830891174676	
53	4.807578431722774e-07	5.954629223003758e-07	2.419393228967445e-07	0.968081507761354	0.031917174078557604	
86	0.012208573692349662	1.0632549049942764e-05	0.005264871681108779	0.01690606038719454	0.9656098616902969	
484	9.031002620783352e-05	8.773475501230509e-05	6.714958879897993e-05	0.0041093822210888	0.9956454234088922	
536	1.9875414969002776e-06	8.617045720747147e-06	2.3036242513182817e-07	0.9993101022824313	0.0006790627679259037	
402	1.3925240097588066e-05	2.8757089034362242e-05	5.952145145709727e-09	0.42351835334148275	0.5764389583772402	
601	4.514126149527657e-06	2.396750762841369e-06	1.639972847371841e-08	0.9804620600310404	0.01953101269231895	
266	1.089062597735816e-05	0.0009946169208715386	3.377207730504869e-08	0.0011173208192084333	0.9978771378618653	
450	4.443993573677188e-06	2.0099152972003186e-07	1.6580908744752731e-07	0.9999832844204609	1.1904785348240236e-05	
187	9.489567685945129e-06	1.041858558124379e-06	1.2231222852285511e-06	0.9999701136526312	1.8131798839343578e-05	
554	0.0009559484404434265	0.001433829564911218	0.99759850707837	9.6430643156236e-06	2.0718519599436505e-06	
133	3.518404124103669e-06	8.413869838976672e-06	6.666677913555454e-07	0.9973074850587664	0.002679915999479142	
420	5.0173092402642445e-05	4.453926013385377e-05	2.3622812887293073e-05	0.9519734622652257	0.04790820256935064	
297	8.437665087973956e-06	3.56462563001628e-05	7.779035474568442e-06	0.999945191662315	2.945380822258312e-06	
158	5.948369472345442e-07	1.1466730291149221e-06	6.438344443507006e-09	0.9995723021011576	0.000425949950521763	
