crown_ids	ACRU	LIST	OTHER	PIEL	PIPA	PITA	QUGE	QULA	QUNI	
235	0.9593362558971218	0.040114974361191366	0.0005175780895894642	6.307143800720575e-08	6.052686706811057e-06	4.2391896894190706e-07	1.1897087121625924e-05	2.742263392139611e-07	1.248066152258531e-05	
602	8.918195369579876e-09	7.8870264730119e-09	1.5815197697479392e-06	2.784385280727161e-06	0.8851577139543012	0.005788769951910594	0.0012175765430142657	0.004926626967026194	0.10290492987347549	
424	0.0016332788627357257	9.352132769341373e-05	0.00467238691257755	7.656396934160809e-06	0.9913728899034197	0.0003679511641113934	0.0015385434128858352	0.00031376081404216517	1.1205600141375708e-08	
316	1.9660090559101502e-07	9.520400839729813e-08	5.7511930096133756e-05	3.018207671170713e-06	0.9514817056032492	2.6143817519193716e-05	0.007710309077747966	0.032318498116834286	0.008402521441968293	
188	3.7190950497091953e-09	6.938622220661643e-09	1.321071138653516e-06	2.2171526288135442e-08	0.9988368519700418	3.070146915384162e-05	0.00026732774773702815	0.0008208092118448939	4.295570084005866e-05	
205	5.239598849686856e-10	2.703534019696748e-08	4.473314843349534e-06	5.0882472184350575e-09	0.9998892901690424	1.2617224997447792e-05	7.856814157684863e-05	1.1875290591271189e-05	3.143211401537283e-06	
338	1.7046241857670847e-08	7.56985949181332e-08	9.637764804756414e-06	1.2381388903464548e-06	0.9992797533961597	8.33535195912459e-05	0.0001428361005071906	0.0002536209183852278	0.00022946741682484267	
72	1.0262827346533911e-06	2.690717724775713e-08	1.925808319689965e-08	3.7197389587332655e-07	0.9727759944315076	1.8503383437290726e-06	0.0009979727942502727	0.026212521216694807	1.0216797312820286e-05	
402	7.697491247381649e-14	9.70533090067851e-12	2.3613899808322373e-09	4.321477085893837e-08	0.9999996745130697	2.225903872632718e-11	5.966508720460782e-08	2.18974367281869e-07	1.2392735878062695e-09	
564	0.882748688860476	0.0018003940824481792	0.010850841799460878	2.456044381480804e-09	0.0005781597848999438	4.5526055036667746e-08	0.012537076703668045	0.00029984514877824545	0.09118494563816927	
13	2.556463366957447e-11	8.054589350933742e-10	9.192403521142335e-07	5.0347823788199935e-09	0.9999257449296858	3.064012014347533e-05	3.958872374914821e-05	1.0903180616222128e-06	2.010802202050098e-06	
44	1.8904773960650007e-07	4.7342339616934144e-09	8.132811656421397e-06	0.000599310877210611	0.9964384961922127	2.0508219802088596e-05	0.0018248727009167298	0.0009479118511124648	0.00016057356511529726	
241	2.736051443952609e-11	2.0689734258178718e-12	5.6549335589770046e-08	6.0906598449651846e-09	0.9956191066839793	0.0002764968694543445	0.0035305691720618217	0.0004769151970745098	9.684940800510286e-05	
291	1.7577067978902094e-08	1.6322390063406445e-07	5.1702328346661545e-06	1.1718940705900593e-07	0.9998897784077595	5.771077377510567e-06	2.9510549270718596e-05	6.837578942991523e-05	1.0959529521557664e-06	
153	1.9365415603326793e-08	5.225259464850291e-05	0.014991067911474018	1.736771297697458e-05	0.9840203465899618	5.616324031931762e-07	0.0006758753941211227	2.1733907946390882e-05	0.00022077489105244087	
183	9.62813391384172e-05	4.532385716252931e-06	0.014973281689378668	0.00035246915334072234	0.2767314359843614	0.6736884883481855	0.028799435939189478	0.002348264918775922	0.003005810241913604	
482	0.6908470635116243	0.2965856684644885	0.01062107690443664	0.0018798918820096611	1.0162426480785902e-05	2.519664905663527e-07	5.531336778306619e-05	4.3617562370802424e-07	1.3530106275123542e-07	
378	0.00017426238925770697	0.0004533433627613699	0.9982707530586435	2.975222634896145e-07	0.00010705819905780067	0.0001963847261628137	0.00018911687898974782	0.0006086471260811406	1.3673678240189947e-07	
216	0.00029493521059941174	1.274622169224509e-05	0.005265477706836787	0.026518732500535606	0.7877966192170033	0.17052586855645302	0.009204019738027105	0.0002755894107989389	0.00010601143805360467	
403	5.460031964789759e-10	3.9704854698326237e-10	5.413836116103588e-08	4.622488863103369e-08	0.9978339023371444	7.965326114142593e-06	0.00010826091764553917	0.0020415141025083108	8.256010285883279e-06	
283	2.8463777331238913e-11	2.3023396745479048e-10	1.0209136268925061e-07	9.49585040963696e-09	0.9997596370355104	3.542109138736831e-06	6.224665797435565e-05	0.00016356114428668484	1.0901207179022245e-05	
9	2.7322545661800223e-09	1.2682778143923494e-13	2.3955119777062973e-07	3.0354780933571528e-06	0.00016953024208462954	7.497797899749523e-07	9.497227696037416e-07	0.9998033604173499	2.213207633324587e-05	
415	5.616678289383911e-09	6.289188175180288e-10	2.9228265066545948e-05	9.76895996980465e-06	0.9835051577414132	0.00022657795116296948	0.00040546183002522767	0.0024301989442585105	0.01339360006250679	
382	0.00019651528745850359	1.6913868935307627e-08	5.407999512902473e-05	0.00018085345796826812	0.23041620263264206	0.018708127896067447	0.10527733496162762	0.6412116965405931	0.003955172314645123	
133	0.0005005087263085371	7.835696716871456e-05	0.11748006415175068	0.5232869664250509	0.3297749639728384	0.0037613075252766635	0.025069733973561638	6.576269654572867e-06	4.152198839003984e-05	
508	3.160563285905912e-06	5.181609808821466e-08	0.0004885065438973928	9.592053486279662e-06	4.483147347258751e-05	0.9994485354826372	2.320679681349717e-06	2.9634054221944445e-07	2.705046899036064e-06	
231	4.4381235851661087e-08	3.226385559250815e-09	1.7825792976011053e-06	4.1419262925793555e-07	0.8958887656718368	2.6880444479620644e-05	0.0016956925490922805	0.10221699947983358	0.00016941747520934556	
283	2.1852550355179552e-08	8.196506260132888e-07	1.6445865604332538e-05	8.975400777556529e-08	0.9999060029988851	6.390732147382948e-07	1.9821410437314664e-05	5.611348154004571e-05	4.591313421447546e-08	
245	5.305498643221549e-08	1.1568865096256817e-10	5.48651723640964e-07	2.9436823424825174e-06	6.724959633006849e-05	5.434447922134558e-07	9.112693576082022e-07	0.9999221142454758	5.635939302905483e-06	
373	0.0201301107084405	0.9668083207922541	0.013050482061464334	5.173502176758888e-10	9.842453421772773e-08	4.909857539664248e-12	9.41452880777142e-06	1.2791151475000505e-06	2.9384709166759133e-07	
194	1.1035619302944078e-05	8.605340611682691e-06	0.006368585703690405	0.0013890405908164394	0.00011691356621466886	0.9920839788538351	1.0872304962901127e-05	9.062109489346503e-09	1.0958958456364313e-05	
133	6.545024827098502e-09	2.1660900879413386e-09	1.2435066354359418e-05	0.9869683388640015	0.01289827337450665	1.0170900678040683e-05	7.525632274213294e-05	1.2239221749877704e-07	3.5394368384859544e-05	
602	6.940819642985983e-09	8.860977380116712e-09	7.520446111721691e-07	3.176119503636096e-07	0.9983255394664211	1.7067239938472053e-05	0.0004420664219410339	0.0010415456620402322	0.00017269575130052123	
451	3.0812644030087755e-09	7.719555021214411e-08	6.270943801050387e-07	3.172181663839538e-10	0.9998917717236306	9.867980279759198e-07	5.9863404039696874e-05	4.591803254622268e-05	7.523533426294033e-07	
265	3.006199646620094e-06	5.084987815137083e-07	0.001287168959120798	8.01971898776905e-06	0.021357420673769185	0.04965614796323331	0.003699226867101886	0.922870284653431	0.0011182164659279809	
602	1.1109949355025803e-11	1.3664192880883822e-11	1.0188464702549088e-07	6.57472976323491e-08	0.8555050444934129	0.0019355285870369485	0.0007684419556929563	0.0032845837759835467	0.13850623353115485	
266	1.1919643214601267e-05	0.004126875902033491	6.317036392123578e-05	4.3413668752776915e-14	0.0001338301206675187	1.3969356912053025e-11	0.9954522177421896	1.9784495855300776e-07	0.00021178836900210556	
546	0.0001451188985064649	3.126033758697794e-06	0.0001687726700117653	3.213027787479725e-06	0.8946297062211059	0.0005208570847538361	0.06615915813705445	0.03726121703788773	0.0011088308891335661	
53	5.579181465593e-06	1.179953246848945e-05	0.0007793670115520522	0.0020049246870480417	0.974036529333628	0.0021651275875880474	0.017216856233476324	0.002258405513867385	0.0015214109189061813	
262	0.0005433673878941742	1.8334601940849662e-06	1.4058491088444332e-05	5.789861798343513e-06	0.5069317220906238	0.0005830761564517162	0.2526684418636677	0.23802783650064285	0.001223874187638835	
54	1.6584977308056822e-08	1.674241242832263e-07	0.00023562490194664485	6.110505422439797e-06	0.9994686905028335	9.234617016741412e-05	0.00018277450455161367	1.2012102326019548e-05	2.2573036507290454e-06	
206	8.750045096828244e-09	1.5431872500737422e-16	1.0452195434218876e-09	0.00011628457821690438	0.7367657499311391	0.0001364821655778665	0.01977188275309238	0.1946494110697288	0.048560179706980205	
492	4.99909307034411e-10	1.6054570555802089e-09	2.8202976939284684e-07	8.738107033555824e-08	0.9982464272202343	6.183943933320006e-05	0.0003244875656149471	0.00019398084127950473	0.001172893417331896	
274	3.234280266871092e-07	7.80277014220145e-07	7.83639670901443e-05	0.0018326902298473116	0.9099543980844572	0.0030977526839084707	0.0016270207871762928	0.003472352874102225	0.07993631766837736	
392	3.570606388612764e-08	1.3893676798136244e-07	0.0005750721936739476	0.00028072177575458936	0.9973291819425825	8.101932898642471e-05	0.0007479770191608821	0.0002960405965609271	0.000689812500448848	
382	5.8214172745944816e-08	3.0499298721886046e-09	2.2673809288249167e-07	4.127106325675631e-14	9.915762725908037e-05	9.210943944026672e-11	0.9998972495799668	3.3007671226227502e-06	3.931305178634579e-09	
554	1.034132070340183e-06	7.284200479304495e-05	0.9999009656459534	1.4522984064527783e-11	1.0892106582810214e-08	1.963015855003015e-21	2.514726890773137e-05	1.7883582835324397e-11	2.3762158446479585e-11	
490	2.6318731202392682e-06	2.772444727229474e-08	0.975027987274327	8.294602612835448e-06	0.006674325207743026	1.9375222565686733e-05	0.00036624044400627737	0.014200070164202652	0.0037010474869749697	
495	2.8486960557394977e-08	2.5046527259176e-07	7.836653998408588e-07	3.293227453829083e-05	0.9849958773469057	7.769017707070498e-05	0.00042355552448991124	0.006609383054399253	0.007859499004963024	
281	6.090049332219769e-06	5.2270528962079e-07	0.002648449577974381	9.637432934675347e-07	0.0002657757640050038	2.3588820142674305e-06	1.710190577629594e-06	0.9965817479327373	0.0004923811547758563	
271	2.420165501533403e-07	3.2906646729094784e-07	5.0329225616011515e-05	1.5156708109360143e-05	0.9993983308152254	1.3963396055631657e-05	0.00042787440323388104	6.60196752872867e-05	2.7754693455063953e-05	
182	0.0011760458864282773	0.012783318528096157	0.16468643868642666	0.00017765433574863884	0.8113127892635495	0.002259779390901357	0.007543028430328176	5.265174848045855e-05	8.293730040892896e-06	
378	0.0002369192514322436	4.214381129017973e-05	0.02765897127173955	8.721269629631258e-06	0.13825613953650093	0.002246697553331186	0.07569257864127091	0.6603435564974645	0.09551427216734087	
57	7.132128673031144e-10	4.3872382424704523e-08	1.1349637303023577e-05	2.495989525867991e-07	0.9996254977753635	0.00020807200949140374	0.0001343588416551173	1.5191046215672445e-06	1.8908447017630437e-05	
31	4.642728434283139e-05	0.0007626779805128329	3.456866044991308e-05	4.7995398228633934e-08	1.9848153603787418e-05	1.776876316973501e-08	9.142069646937289e-06	1.1402272195039675e-06	0.9991261298600628	
242	1.7292054952186422e-15	8.285894109163982e-17	5.648299859380477e-13	5.798716250994389e-14	0.9998130071300241	5.765841353115031e-08	0.00018007851614584055	6.770964403276046e-06	8.573038857095253e-08	
401	0.0005144060997458182	0.9441987162661638	0.05454821197410924	2.4732060242947007e-06	1.761180485002657e-05	1.0930414424989072e-09	0.00044284061996196106	1.8396448786145088e-08	0.00027572053965469823	
475	4.083209511885857e-06	1.7388268065106044e-07	0.0023691284943153693	0.5377444789941586	0.301093556588408	0.13003950293578426	0.007798778391113787	0.0005091271955474975	0.020441170308479955	
111	2.7838683817147196e-08	1.6613999406485905e-09	9.555040735030093e-07	3.277136786784248e-10	0.998381035142947	6.785474201329983e-08	0.0008710181066123576	0.0007468767187789827	1.684504877417616e-08	
393	1.446497241191075e-13	1.3201739086427467e-20	1.0249773325756224e-10	2.046044176673998e-06	0.00021938289737450444	4.750060171701057e-08	3.1475329067596957e-07	0.998575916726314	0.0012022919756001938	
324	1.463200402516692e-07	8.871242120328691e-08	1.9652001345005353e-05	5.464150460140179e-06	0.9988155208331118	0.000485710753481885	0.0004053925992332693	0.00024031668907445344	2.7707940832083523e-05	
427	1.0504503311586341e-07	9.818217036203115e-08	1.3608857637313895e-06	3.0104008450507627e-06	0.9980309410525582	9.62308190912892e-05	0.001641000440186581	0.00011862101125384597	0.00010863216309783279	
395	1.869407689942857e-08	9.398577081083252e-07	0.0026581538076618657	0.0007214339971183822	0.4309931393781796	0.5232497678981863	0.00020678319959705567	0.0005663802662771075	0.04160338290119477	
561	0.07874577382144299	0.0018356434486606489	0.07056676570363085	0.20185372587615316	0.20306951221369166	0.42044920649978573	0.012226222810830151	9.412067232093766e-05	0.011159028953483877	
140	0.00012759207436773267	1.8889775256225296e-08	0.00012970271763536163	1.2034843725769328e-05	0.002732884564583282	2.469498015988672e-05	8.085606972403361e-05	0.9968857448209049	6.471039123618219e-06	
417	6.681043307775542e-08	8.589425245916012e-07	0.002134325164253574	7.43445165731853e-08	0.7747043431222794	9.977276876331095e-05	0.21935179945954728	0.003205159557162834	0.0005035998305191755	
234	1.9653587681850186e-08	1.2054301338648924e-08	0.0006913994056643193	0.00012408145626360096	0.9180068677226053	0.00015510240974927003	0.0005432288974255884	0.010901840523085937	0.06957744787731714	
295	7.205459052335356e-07	1.4904933721859505e-09	2.738841210102708e-07	1.190458443252786e-05	0.029103546076328726	0.0006253992509772058	0.003642890066731737	0.9651496651009701	0.0014655990000399432	
231	1.229864148716838e-07	4.192613129506783e-07	7.388104557409823e-05	4.2682529465664626e-05	0.9990821162545712	0.0004265728378157785	0.0002365415522727749	7.346434840087727e-05	6.419918417178024e-05	
292	2.5187172523349935e-07	2.6466048251424804e-07	4.7149527422599144e-05	4.616254845098386e-06	0.9940844260451978	0.00014404560720791067	0.0006157791001843565	0.004752383341684449	0.0003510835912500619	
523	4.644098334023424e-06	1.8203399728571418e-08	8.664070503092057e-08	1.039836419150753e-05	0.8471635934019215	0.0003333047899276071	0.005679946568925467	0.14677059041967697	3.7417512918058223e-05	
35	2.43846211483653e-05	8.281673764710696e-05	0.04019743693700265	0.24771190202118054	0.6402474976898338	0.061650725485573335	0.005479566357126711	9.231103446780402e-06	0.004596439047040721	
292	5.139219212220724e-10	4.514797234182746e-09	3.852314078842147e-07	5.016075814986326e-07	0.9998712944213388	6.6373233819288106e-06	3.884873104416791e-05	3.700854673203642e-05	4.531910979450869e-05	
430	0.0018601237349816883	7.191474640316804e-05	0.004557155818504874	0.001131150229223142	0.9122086665564612	0.06838423723152925	0.008953404951531931	0.002327678122141741	0.000505668609223077	
398	2.023321850456243e-10	1.128675222253289e-09	1.3613568758183617e-07	1.7595738378767582e-07	0.9999569231830852	4.290409079104358e-09	2.535461121824146e-05	1.7344056783419816e-05	6.043442522451364e-08	
110	1.8396523260250601e-06	8.961233255665481e-08	0.00034923752004081213	0.04248032833599034	0.9070335581551838	0.004918396967309336	0.00625796537254396	0.002603884602845699	0.036354699781427274	
245	2.505029047905551e-08	3.901835753390527e-11	4.99073790951446e-07	2.7599223534027478e-06	6.713615553580311e-05	7.011446476620832e-07	1.0807423507954749e-06	0.9999248050205013	2.992851511421283e-06	
446	9.26303438884152e-10	5.7388493422510614e-09	4.12972282843616e-08	8.939703323347021e-08	0.9990551386955158	2.8062665785502316e-06	0.00010969590366934903	0.0004193227551972807	0.0004128990196246323	
79	6.815389332890514e-05	0.0017033637818255564	0.0956950257721445	2.3877572652179672e-05	0.8918364065862018	1.2997906929130426e-05	0.010653722484571613	5.928014840378309e-06	5.239875060414735e-07	
505	6.243302183660235e-06	1.7267611733077424e-05	0.09726707905279312	0.5755715972194911	0.3268403254346344	4.939395161029334e-06	0.00010938909151087657	3.484810835088516e-05	0.00014831078414176746	
291	4.144273608876345e-08	7.582101628499103e-08	2.7571790268590125e-06	3.679524021615234e-07	0.9998827236280265	1.0613517632421664e-05	6.854264245237782e-05	3.364998887117075e-05	1.2278278360420839e-06	
598	4.5449593725828096e-05	1.4973605207387426e-07	0.0003976578043604399	1.6742223279181066e-06	0.00035910917947178	0.9991263382043111	4.1397852827931054e-05	1.8298765229872646e-05	9.924641693124213e-06	
265	1.6130958424332608e-07	3.093143132460859e-10	2.9313805123573357e-06	8.286975826290842e-08	0.0013352729734079482	1.4685915346999936e-05	2.3002700687652185e-05	0.9986055589479792	1.8303593408995716e-05	
315	6.813728661784726e-08	3.1878000451766726e-08	8.271655047389882e-06	7.212187796360675e-05	0.9632058186395692	0.000618247257285318	0.002102607091540415	0.022896463733196003	0.01109636973011096	
172	8.133349189083549e-12	1.7460776449380076e-09	2.5220841787272534e-07	5.962738443779809e-11	0.999997849996227	2.1006203840923968e-07	1.5740957708832347e-06	8.460643638992879e-08	2.7217271135407602e-08	
401	0.13661445697375862	0.8567410506907562	0.0023532211810592093	3.861758877093062e-09	0.00013260783573218091	6.890208325975482e-05	0.004089702697258292	2.0176368407711507e-08	3.4500048288088386e-08	
164	1.738391276860861e-11	2.168177784952858e-18	1.1833799268118433e-10	3.546948199179954e-11	3.7236392424010803e-07	4.6378545674243857e-10	2.6906683361387152e-08	0.999999548769104	5.132531158752034e-08	
403	1.9536877990736866e-09	6.197839647043567e-10	6.141456315853726e-08	4.517480588840905e-09	0.9941338769215113	1.7708696796201118e-06	0.0001292154248087136	0.005734370930784567	6.973477001856727e-07	
128	8.988536889873277e-06	2.208816474487979e-07	0.007712021438241437	1.988955784642452e-06	0.3896170238221547	5.2733734191429805e-05	0.008282216683975812	0.5937944233890462	0.0005303825580684387	
142	3.671081393859003e-08	3.2304336030445006e-11	0.00027747023177271683	0.0060533691762022545	0.8850119995454033	0.00029685156495505165	0.003342634823305384	0.004350361704013127	0.10066727621122984	
141	7.604776001454178e-06	2.8859008617326266e-06	0.007548710889575144	0.05215952174626969	0.9339362692784905	0.0012322183077552093	0.0021970511091661867	0.0011727129921315573	0.0017430249997484153	
266	1.0403410523427575e-09	5.924508821118933e-06	2.2063680657688173e-06	3.866869981478973e-18	7.635659981952773e-06	2.6499152683897742e-17	0.9999841416146105	3.456421275599192e-08	5.6243966744267475e-08	
135	6.599781311892399e-10	1.2412323808915888e-10	1.7977451873606294e-08	9.525128255484717e-12	0.9993924167352743	1.0747439261213446e-08	0.00033766794356220845	0.0002698829934549696	2.809190832811728e-09	
215	4.7977384560776566e-05	2.5737949301833645e-05	0.09439813439346693	0.833925384205943	0.00541345224738487	0.06578009516167728	0.00034802968175393583	8.232239633530351e-07	6.036575194805109e-05	
471	1.3960472717588538e-09	1.0831159157061977e-08	1.1572086411584713e-07	2.1443467075847908e-08	0.9999736561981656	2.607898551682632e-07	7.663486446815364e-06	1.803572360739541e-05	2.3441038745134873e-07	
612	2.0469704838155224e-09	1.986220663224083e-09	6.86537565066751e-08	3.3622390452224768e-09	0.994871870007476	8.127379058803516e-06	0.0016752396574220025	0.00224927625504885	0.0011954106518076652	
446	7.268781122628388e-09	6.591252949159742e-08	1.8936424174784873e-08	1.4908386758142358e-06	0.9986017717858828	1.4935687008262967e-06	0.00012990793294627236	0.0012220651343349744	4.317862172431817e-05	
121	1.811349607946103e-08	8.59273652803853e-06	0.0002596050773438046	3.2878461507882357e-06	0.999659997815411	3.305209238821943e-06	6.414827441349756e-05	4.987807310964211e-07	5.461466867250527e-07	
554	9.118273712405409e-07	0.000767842266777829	0.9992236804196042	9.062104706429255e-10	9.789727984124357e-09	1.3703442707091254e-21	7.5547688065033965e-06	6.766356608616099e-12	1.473534973450663e-11	
164	4.196525992664233e-12	2.8161949883731582e-19	6.77776784073424e-10	8.404407647387576e-12	1.2417556894040044e-06	6.801915228664731e-11	7.082610165976532e-08	0.9999953137584926	3.3729013194423593e-06	
18	5.8245627722487365e-06	0.2698146714641668	0.7289393057767091	6.47938981646456e-10	1.0329301679100651e-07	1.9046981154597485e-08	0.0012399486696093468	1.1455365478656506e-07	1.1985150854094387e-08	
177	3.4464039182424566e-10	1.5660139341157918e-09	2.571128446288857e-06	0.011245080717400843	0.9863940439229637	9.602065495465723e-05	0.0009522601352813069	3.5354018640790862e-06	0.001306486128434704	
313	7.710750305309799e-07	5.166038799638325e-07	0.00013102038555891582	7.616105971110005e-09	0.08437034197698322	9.359529917332557e-07	0.011365785087122176	0.9029598903800455	0.0011707309222818638	
213	2.4093310480005434e-07	1.5653926577828376e-06	5.1138650461470635e-06	3.167265051431685e-07	0.9997153271931206	2.8391661031675404e-06	0.0001934271536439869	6.978823636859041e-05	1.1381333449811198e-05	
375	4.749334921645432e-10	5.353338736851541e-09	2.879116268473662e-07	4.11332950836891e-11	0.999914912961643	1.2126833723783888e-06	5.293162812438057e-05	3.0266162901757206e-05	3.827829260474236e-07	
523	3.724797257795572e-06	2.712966749662162e-08	4.2655031805385125e-08	6.002841773717219e-06	0.0848699862733857	0.00032344545981072666	0.012371836862166283	0.8912407186453418	0.011184215335564561	
213	3.702537248608323e-08	2.1435710587415457e-09	8.270129312966277e-08	4.086010683494063e-07	0.9877654122122114	5.054397849488631e-06	0.0009618223643423441	0.010858775923522709	0.000408404630769057	
31	3.6774890166841337e-07	3.2019559750752095e-07	1.9635700202098755e-06	2.9509922808362674e-09	5.461565079905904e-07	3.7042267784553064e-10	5.462520058038472e-08	1.728922350621812e-07	0.9999965714901221	
177	1.5936544638347452e-09	2.2171471083988005e-10	6.992957050630106e-07	0.00011367712790602796	0.9997625006842576	4.861091202951148e-07	9.19979029068272e-05	2.983003476270548e-05	8.070299723216036e-07	
398	1.9668937144126626e-09	1.4835845925459977e-07	9.504363716438158e-06	0.00014057926159794393	0.9997858053055365	1.569604190183094e-07	5.1405395412687896e-05	3.7888190797609125e-06	8.609568884758863e-06	
265	5.076119742242541e-06	4.292799132282906e-07	0.0002797930222789505	2.541167725985655e-07	0.033036924578741945	0.0013214665796410204	0.27865218471048386	0.6854831881501329	0.0012206834422934	
554	0.011831464530801356	0.4955022771683564	0.4911798450437339	1.343938107077577e-05	1.0538527360573496e-05	5.339651607273638e-10	0.000715569862969135	3.15816817055664e-07	0.0007465491349257688	
531	1.2874993499907672e-09	1.769080184054812e-12	6.792163883768127e-08	1.4222900432179032e-12	0.0026380427168636042	5.316403638540669e-10	3.168333034682465e-05	0.9972864804428626	4.372376595706703e-05	
50	1.541180768421589e-05	1.0406578462333439e-08	0.0002183338592675903	0.3618777225210398	0.5211760914694599	0.013579816970163543	0.07081165251142604	0.003185422393261491	0.029135538061119057	
92	1.9183651135273096e-05	2.2256951642012824e-09	5.743031360056878e-05	5.653460679071818e-08	0.001079141843886979	1.5562376555340987e-05	5.827860388271165e-05	0.9986717916221495	9.855282848752872e-05	
208	1.6923719913425536e-09	8.857535673567748e-11	6.578993289089044e-07	6.870784145773438e-09	0.9908277700556867	3.5406369440604525e-06	0.006883573355459276	0.0017239090937943063	0.0005605403070553496	
235	0.9921736676778223	0.0055474818894167225	0.0017437783421314897	6.923170039130166e-11	2.1296452210170908e-05	1.0508891991737135e-07	0.00013145726197474818	6.279387638350153e-05	0.00031941934190922905	
283	3.9729414063086916e-10	2.5865948656173608e-09	1.1310063690344271e-07	1.85685823405375e-08	0.9999052612309577	2.6382349773304256e-07	2.6965454351385068e-05	6.710123224258902e-05	2.736058424570607e-07	
400	2.053816238591149e-19	1.5131148973915104e-12	3.745171216441599e-10	1.589444569308345e-06	0.999998311071329	9.32136011492187e-08	1.7129508970528757e-09	2.0413213717798695e-12	4.179478431508372e-09	
448	0.0010692010909904908	7.907679466642056e-05	0.07511885385180886	0.038200043352176756	0.04592402824819161	0.0356558107279657	0.0007654372893119503	0.8028282150973164	0.00035933354757170893	
31	2.751434242505705e-07	7.572319277664996e-09	4.1273527015137405e-05	6.190528536096714e-10	4.252692401243423e-08	2.184410968903513e-12	2.6673191295152036e-08	7.518691545901493e-08	0.9999582987489732	
404	2.1981976557623104e-08	1.1262347850293814e-08	6.998314011696028e-06	1.2437024715826909e-05	0.9987565467968849	0.00021639628237789192	0.0005323739348117039	0.00044212578527374146	3.30886175999079e-05	
21	0.001600027472302429	0.0008071657668796974	0.00493550889869469	0.7884136339626167	0.2026172430987264	0.0009590904816079454	0.00015962055129556697	0.00012983260386854049	0.0003778771640081957	
490	0.00018566990652345487	2.7788895249090852e-05	0.2243792629529335	4.480737778712257e-07	0.06310389576549989	0.00019726744936110016	0.0014400925920123122	0.14165018275565122	0.5690153916089915	
324	5.316890938959632e-08	1.5091853749138154e-07	2.411222785072813e-05	3.8991496722714146e-07	0.996390038807641	0.00045961618066183335	0.00034769164518860926	0.0026811416007755367	9.680553546829299e-05	
476	3.3039912745294575e-05	4.1249202785688175e-05	0.0010942461055501883	3.23920626781233e-11	0.0003491909941669057	2.904308416120847e-07	2.5722013905133987e-05	1.0813037857513768e-05	0.9984454482697556	
417	1.4623340292437073e-09	6.396240473431659e-08	9.022728133301221e-06	1.333280128172914e-05	0.9866746699166108	0.00014827710506659634	0.0002827134167956729	0.0005737410128664999	0.01229817759450675	
281	9.627620069929794e-07	6.868954769736409e-10	3.3020093815522942e-06	6.597888412840158e-09	0.00024149150316537862	2.8311006082170995e-07	7.01000458557851e-06	0.9997441685415905	2.7747844251168683e-06	
235	0.9992394766045186	0.0006858888504157429	6.989312393366501e-05	3.479997945971279e-11	3.4670199687398065e-07	2.0637509010196558e-08	1.5811516901869002e-06	1.1093892912562498e-06	1.6835058445351856e-06	
518	5.956959776135359e-12	2.6632339004518153e-11	9.485491222993364e-08	2.811169002557392e-09	0.9989421266274507	6.691989125014224e-06	0.0007003157946998767	0.00020443126809455698	0.0001463366219593551	
111	2.4684674844222124e-09	1.5190274940540608e-09	4.169940472010298e-07	8.311234064029029e-07	0.9995008920648453	1.3048577110765968e-06	0.00017737654963206868	0.00030579727717269757	1.337714569020521e-05	
395	9.026778430213547e-08	1.0957556063347377e-06	0.01721388882323555	7.841172173903639e-05	0.023842057842353312	0.9551149757344737	5.171536271510491e-05	0.00025788068191434383	0.00343988381017833	
21	0.0004142211218097024	0.017250209855756787	0.0026428696090203744	0.9355037128568231	0.04412784920966425	7.921640133438401e-06	4.9184593314649874e-05	1.320464645881441e-07	3.899067013134042e-06	
55	8.471567167075427e-07	7.168097190526584e-05	0.2059891514164702	3.7068528270802365e-05	0.7700178972334925	0.018742830104371597	0.005017014840641172	5.7268802393648007e-05	6.624094573834417e-05	
601	4.3963100930835827e-10	8.527141154272547e-11	4.880136448158524e-08	5.79716289340517e-05	0.9985987276503954	6.446272664684735e-06	0.0009794685640897333	0.00021562778184730234	0.0001417087758022174	
45	1.7831244124441605e-08	4.803654443419113e-07	7.31903789122803e-06	1.4806703547000818e-05	0.9997608877539564	6.037851213518585e-06	8.83408481615443e-05	2.7063336387603e-05	9.50462721542314e-05	
24	3.82937765175035e-06	6.549679711473136e-05	0.007687625391186865	8.580065029135905e-08	0.007577087208268546	4.745074530808905e-05	0.9843258238062135	0.0002242516721601117	6.834920144616606e-05	
367	5.592781241669859e-06	2.5906333895121115e-07	0.003041020687192444	6.609325721144246e-05	0.9335633584208632	9.413611007696751e-08	0.012745277352531196	0.05050618761778771	7.211668372327395e-05	
293	2.0221674713224022e-10	1.264384998848939e-07	0.00016862857884398358	6.781306967907774e-05	0.9983768737421863	0.001204703049119869	1.3007678035816877e-05	1.1643268958251347e-06	0.00016768291452245936	
21	5.362055550226867e-05	0.0003325846701414037	0.0006650545835254733	0.9597648163295999	0.03210978429686151	0.005785795110545548	6.85495382438789e-05	6.716418250431759e-07	0.0012191232737549325	
245	4.359860288454579e-05	2.5083182077772304e-09	9.488383246542457e-08	3.3384930325583184e-06	0.03986059814160067	2.4951763260493622e-05	0.001623822057289051	0.9584021012925874	4.149225719468572e-05	
68	2.839119919135125e-07	1.385089677030001e-06	0.0031738320465080822	1.3442907613771916e-06	0.3019235461460454	0.6869099813396997	0.007841453371505078	7.40538141948183e-05	7.411998961660137e-05	
